age,income,credit_amount,duration,debt_to_income_ratio,credit_history_length,purpose,employment_status,housing,savings_account,checking_account,credit_risk,credit_to_income_ratio,monthly_payment,age_group,income_group
42,75070.65055,8694.280549,12,0.152885199,0.891935274,business,self-employed,own,little,moderate,1,0.115814642,724.5233791,Middle,Average
45,59386.18047,1034.970395,6,-0.043745205,7.777636127,car,employed,own,quite_rich,moderate,0,0.017427799,172.4950659,Middle,Average
44,22157.69717,4575.77475,13,0.229284882,0.03020123,vacation,self-employed,own,little,moderate,0,0.20650949,351.9826731,Middle,Low
54,26723.35323,11963.76137,6,0.532453159,0.6801136,education,employed,free,little,little,1,0.447689377,1993.960228,Senior,Low
27,43462.2837,3161.45428,14,-0.022283693,3.860515072,furniture,employed,rent,moderate,rich,0,0.072740179,225.8181629,Adult,Below_Avg
48,20464.15806,1472.124921,24,0.081148873,1.422183833,car,employed,own,moderate,little,0,0.071936745,61.33853839,Middle,Low
54,15862.1011,5524.631554,13,0.167248995,0.484517763,furniture,employed,own,little,little,0,0.348291284,424.971658,Senior,Low
18,34098.02949,3029.718248,17,0.242106486,2.230482575,education,employed,own,quite_rich,moderate,0,0.088853177,178.2187205,Young,Below_Avg
43,22907.49945,8132.68733,6,0.21911627,1.602456312,car,employed,free,quite_rich,moderate,0,0.355022919,1355.447888,Middle,Low
33,24136.90376,2420.522861,6,0.048801106,3.57803059,furniture,employed,free,rich,little,1,0.100283072,403.4204769,Adult,Low
39,14513.93249,2648.875497,34,0.316343696,19.37209343,medical,self-employed,rent,little,rich,0,0.182505706,77.90810286,Middle,Low
44,9331.620127,975.7419376,6,0.08111068,0.663685037,business,employed,rent,little,moderate,0,0.104562972,162.6236563,Middle,Low
34,24786.91582,5630.512622,6,0.107416876,2.331864779,education,employed,rent,moderate,little,0,0.227156644,938.4187703,Adult,Low
31,34630.18643,4321.146542,49,0.196087089,13.44013636,education,self-employed,own,rich,little,0,0.124779766,88.18666413,Adult,Below_Avg
40,19674.85346,1899.397982,11,0.165592617,10.47269645,car,self-employed,free,little,little,0,0.096539371,172.6725438,Middle,Low
26,45171.18939,5738.992613,20,0.063731211,2.506613225,medical,employed,rent,moderate,rich,0,0.127049845,286.9496307,Adult,Below_Avg
26,15491.42366,11177.47913,6,0.669034263,6.002448795,medical,self-employed,own,moderate,moderate,0,0.721526915,1862.913188,Adult,Low
48,12999.26079,4136.253251,6,0.274650523,0.459792589,business,self-employed,own,rich,moderate,0,0.31819142,689.3755419,Middle,Low
26,21298.3492,6090.792964,12,0.265272489,6.233376154,car,employed,rent,moderate,moderate,0,0.285974885,507.5660804,Adult,Low
47,21135.38042,6115.910907,18,0.100071278,18.03331484,car,employed,own,moderate,rich,0,0.289368385,339.7728281,Middle,Low
45,32369.9035,1875.322903,58,0.039791766,3.855415534,car,employed,rent,little,moderate,0,0.057934152,32.33315349,Middle,Below_Avg
19,14950.77756,25470.3079,15,1.882002339,3.450660922,education,employed,rent,little,little,1,1.703610919,1698.020527,Young,Low
31,43653.86569,3372.198336,6,-0.012348435,1.037080762,car,retired,rent,quite_rich,moderate,0,0.077248562,562.033056,Adult,Below_Avg
54,58891.87893,8307.325223,8,0.082711265,5.022717107,business,employed,rent,little,moderate,0,0.141060625,1038.415653,Senior,Average
28,21599.55489,9094.018983,6,0.302666307,4.463326135,education,employed,rent,quite_rich,rich,0,0.421028073,1515.66983,Adult,Low
34,41144.89788,4395.444305,6,0.16804461,5.276802299,car,retired,own,little,moderate,0,0.106828417,732.5740508,Adult,Below_Avg
45,12987.61467,7985.925989,12,0.735207549,0.132147445,business,self-employed,own,moderate,little,0,0.614887814,665.4938325,Middle,Low
49,37707.36719,5982.86828,6,0.276697549,3.978375097,car,employed,own,little,little,0,0.158665765,997.1447133,Middle,Below_Avg
36,37184.16227,1581.119144,6,-0.082279753,4.518536723,vacation,self-employed,free,quite_rich,little,1,0.042521306,263.5198573,Middle,Below_Avg
32,33918.59405,3767.556168,60,0.161055598,1.163003999,furniture,self-employed,free,quite_rich,moderate,0,0.111076425,62.7926028,Adult,Below_Avg
57,21855.73102,3010.794505,15,0.28113267,1.168071251,furniture,self-employed,own,little,little,0,0.137757666,200.7196337,Senior,Low
60,5028.492565,3396.850531,6,0.726486954,1.616326349,car,employed,rent,little,moderate,1,0.675520643,566.1417552,Senior,Low
51,15980.69049,1731.593666,6,0.156196341,6.219142852,medical,employed,rent,rich,rich,0,0.108355372,288.5989444,Senior,Low
41,16107.52755,12102.25374,29,0.704177231,4.66039943,education,employed,free,rich,little,0,0.751341489,417.3190943,Middle,Low
30,13505.77338,17704.8541,39,1.332921035,9.346313021,furniture,employed,own,moderate,moderate,0,1.310910053,453.9706179,Adult,Low
30,23414.75135,10747.21984,20,0.582625368,1.752460286,car,employed,rent,rich,little,0,0.45899355,537.3609921,Adult,Low
46,17863.56205,13580.95034,10,0.793080822,12.15596086,business,self-employed,rent,little,little,1,0.760259925,1358.095034,Middle,Low
45,14584.19949,3730.479775,26,0.13096166,6.80715344,car,employed,own,moderate,little,0,0.255789135,143.4799913,Middle,Low
56,12972.66754,2954.233579,49,0.182123366,2.512730552,medical,employed,own,rich,moderate,0,0.227727533,60.2904812,Senior,Low
47,15401.85918,2636.296479,6,0.292095373,0.500549762,medical,self-employed,own,little,rich,0,0.171167419,439.3827466,Middle,Low
21,38590.04443,8227.61895,35,0.245680071,1.48518623,business,employed,own,rich,moderate,1,0.213205739,235.0748272,Young,Below_Avg
52,15827.23505,5893.76589,34,0.384287478,15.70589671,medical,unemployed,own,quite_rich,little,0,0.37238127,173.3460556,Senior,Low
28,17026.57515,4620.33564,8,0.215958694,1.857952259,car,self-employed,rent,rich,little,0,0.271360247,577.541955,Adult,Low
35,17529.68822,13851.08483,6,0.909010014,2.001648784,car,retired,rent,little,moderate,0,0.790150096,2308.514138,Adult,Low
43,26094.94136,6795.073091,14,0.426639358,1.051068338,car,employed,free,little,little,0,0.260398098,485.3623636,Middle,Low
63,27670.57199,2512.60135,6,0.217123011,8.221456511,car,self-employed,own,moderate,moderate,0,0.090804099,418.7668917,Senior,Low
77,4806.246622,2850.566247,6,0.737355287,1.612363063,medical,unemployed,free,little,little,0,0.593096125,475.0943745,Senior,Low
47,36710.48202,8481.093232,55,0.19515585,2.004315431,car,self-employed,rent,quite_rich,little,0,0.231026474,154.2016951,Middle,Below_Avg
37,45169.80073,11309.36341,12,0.200357527,2.675148538,vacation,self-employed,own,little,little,0,0.250374437,942.446951,Middle,Below_Avg
46,13028.65878,7641.4617,11,0.570877251,2.843406225,business,employed,rent,rich,moderate,1,0.586511768,694.6783363,Middle,Low
50,13546.05822,22415.56804,6,1.658624171,2.649539272,furniture,employed,rent,little,little,0,1.654766847,3735.928007,Middle,Low
36,17586.26197,18178.69772,12,1.176789396,3.503313713,car,unemployed,own,moderate,little,1,1.033687418,1514.891477,Middle,Low
61,15093.17585,6994.145129,24,0.579986517,8.423849156,car,self-employed,rent,little,moderate,1,0.463397843,291.4227137,Senior,Low
42,24635.98448,2512.756087,6,0.155842298,8.554171499,car,self-employed,rent,little,little,1,0.101995359,418.7926812,Middle,Low
45,8322.661353,1723.323531,8,0.063945321,8.005194757,furniture,employed,free,moderate,rich,0,0.207063998,215.4154413,Middle,Low
47,12594.76079,3605.063284,6,0.117432969,0.533055593,furniture,employed,free,moderate,little,0,0.286235153,600.8438806,Middle,Low
45,47552.92594,8978.344203,7,0.212853672,8.039166085,education,employed,rent,rich,little,0,0.188807398,1282.6206,Middle,Below_Avg
50,13847.9158,21190.69954,35,1.618271005,0.640597593,business,self-employed,rent,little,moderate,1,1.530244684,605.4485583,Middle,Low
32,41015.8616,6863.395901,6,0.159378458,0.666078755,furniture,unemployed,free,little,little,1,0.167335163,1143.899317,Adult,Below_Avg
33,26309.0719,12518.69286,6,0.667322244,14.76938015,car,employed,free,rich,little,1,0.475831793,2086.448811,Adult,Low
26,8913.891154,4039.006444,13,0.344869623,8.55729352,vacation,self-employed,rent,rich,little,0,0.453113727,310.6928034,Adult,Low
45,30262.49989,8088.635252,15,0.14644726,4.019393436,furniture,employed,rent,little,rich,1,0.267282455,539.2423502,Middle,Below_Avg
49,20767.95284,9496.565288,7,0.390842071,10.39601603,car,employed,own,little,little,0,0.457270168,1356.652184,Middle,Low
45,17540.4772,1008.606122,18,-0.012728086,22.7178561,business,employed,rent,little,moderate,0,0.057501635,56.03367344,Middle,Low
60,24896.40132,3530.691271,6,0.194443913,4.716281106,medical,self-employed,own,little,rich,1,0.141815326,588.4485451,Senior,Low
39,27926.09242,10506.61468,7,0.334058132,4.745340918,medical,unemployed,rent,little,rich,0,0.376229317,1500.944954,Middle,Low
48,31375.91725,6121.574836,6,0.040320205,7.020805712,car,employed,own,moderate,moderate,0,0.195104251,1020.262473,Middle,Below_Avg
26,39700.7923,1887.083815,6,0.136690494,1.320732449,education,employed,own,quite_rich,rich,0,0.047532649,314.5139692,Adult,Below_Avg
35,27012.84996,703.3833855,8,-0.149956349,0.914357709,car,self-employed,own,little,moderate,0,0.026038844,87.92292318,Adult,Low
48,11072.09165,3667.903057,12,0.224152807,7.126855024,medical,employed,rent,rich,little,1,0.331274629,305.6585881,Middle,Low
50,17381.77063,4641.214913,6,0.104745576,2.114873514,car,retired,rent,moderate,rich,0,0.267016233,773.5358189,Middle,Low
36,95944.40303,2423.242117,6,0.04596886,0.725535561,car,unemployed,rent,quite_rich,little,1,0.025256732,403.8736861,Middle,Above_Avg
39,31642.15502,5510.815802,20,0.192765343,1.890789772,vacation,employed,rent,rich,little,0,0.174160572,275.5407901,Middle,Below_Avg
21,72016.00395,7369.531376,9,0.293977289,2.220797368,medical,employed,free,rich,moderate,1,0.102331856,818.8368195,Young,Average
35,44254.70804,8404.728445,6,0.281299825,16.79466511,business,employed,own,moderate,moderate,0,0.18991716,1400.788074,Adult,Below_Avg
50,24857.15794,746.4023963,6,0.174192283,5.985974318,car,employed,rent,rich,rich,0,0.030027664,124.4003994,Middle,Low
46,25609.11277,1717.408799,22,0.095923374,3.78423099,furniture,self-employed,rent,little,rich,0,0.067062409,78.06403632,Middle,Low
46,21627.26314,3851.82323,6,0.080407172,17.34842062,vacation,employed,free,little,little,0,0.178100354,641.9705383,Middle,Low
40,9238.157057,7767.770807,12,0.853646303,11.67242981,education,unemployed,own,quite_rich,little,1,0.840835543,647.314234,Middle,Low
40,22226.12385,7269.095961,8,0.386293997,3.587208142,car,employed,free,rich,moderate,0,0.327051897,908.6369952,Middle,Low
32,40349.62082,7168.817225,30,0.248048262,11.80529078,car,retired,own,little,little,1,0.177667524,238.9605742,Adult,Below_Avg
48,16320.54467,3616.513237,28,0.174351466,2.590129569,vacation,employed,own,rich,little,1,0.22159268,129.161187,Middle,Low
45,27064.45438,3781.565099,21,0.188603064,1.30955616,education,self-employed,own,little,little,0,0.139724417,180.0745285,Middle,Low
45,33718.28406,2744.45169,8,-0.011909222,1.324244893,business,self-employed,own,little,little,0,0.081393575,343.0564612,Middle,Below_Avg
33,13976.87952,9086.592937,17,0.545788236,5.428216619,furniture,employed,rent,moderate,moderate,0,0.650115995,534.5054669,Adult,Low
18,17577.0362,2353.382584,18,0.022311142,3.476450582,education,employed,rent,moderate,little,0,0.133889614,130.7434769,Young,Low
53,13240.61468,9701.435237,7,0.735165383,5.378643342,medical,unemployed,own,moderate,little,0,0.732702784,1385.91932,Senior,Low
34,14602.04982,5803.883785,38,0.279686847,5.793021234,furniture,employed,rent,little,moderate,0,0.397470482,152.7337838,Adult,Low
29,11570.30705,4740.815362,60,0.367265367,0.112878997,business,employed,rent,quite_rich,little,1,0.409739806,79.01358937,Adult,Low
48,14041.54577,2906.287232,6,0.297269382,0.277772816,car,unemployed,rent,quite_rich,little,1,0.206977727,484.3812053,Middle,Low
35,44789.44735,1661.650245,29,-0.065813822,3.803680832,car,employed,rent,little,rich,1,0.037099146,57.29828431,Adult,Below_Avg
52,13936.42905,2927.423006,12,0.159624256,1.060001084,business,employed,free,little,moderate,0,0.210055459,243.9519172,Senior,Low
47,23464.16422,3774.391683,11,0.168020836,5.005619262,vacation,self-employed,rent,little,little,0,0.160857708,343.1265166,Middle,Low
48,17129.64082,738.6177623,8,0.067807969,4.016883644,business,self-employed,own,rich,rich,1,0.043119279,92.32722029,Middle,Low
23,39712.96424,4196.9606,6,0.055753321,4.406553141,car,employed,own,rich,little,0,0.105682381,699.4934334,Young,Below_Avg
54,42428.73603,10295.7441,45,0.321345701,1.800943979,car,employed,own,moderate,moderate,0,0.242659694,228.7943133,Senior,Below_Avg
43,33929.32593,7737.038916,24,0.287079201,5.106083186,medical,self-employed,rent,rich,little,1,0.228033971,322.3766215,Middle,Below_Avg
35,25669.7177,3304.482964,10,0.242716448,8.844883977,car,employed,free,rich,moderate,0,0.128730787,330.4482964,Adult,Low
41,19623.24735,5102.822203,25,0.251879449,31.25442508,vacation,self-employed,rent,moderate,little,0,0.260039641,204.1128881,Middle,Low
18,12137.59146,3149.718442,22,0.208219228,9.114529188,car,employed,own,little,little,1,0.259501109,143.1690201,Young,Low
44,58207.206,5535.895312,6,0.026843498,4.076560058,medical,self-employed,rent,little,moderate,0,0.095106701,922.6492186,Middle,Average
27,15065.51281,16849.66845,6,1.149129231,1.074820421,medical,employed,rent,little,moderate,1,1.118426479,2808.278075,Adult,Low
23,30694.02145,10665.81496,32,0.309772775,5.719814424,car,retired,free,moderate,moderate,0,0.347488353,333.3067174,Young,Below_Avg
21,37413.34681,7454.964345,30,0.142342511,13.87526162,business,employed,own,little,moderate,1,0.199259488,248.4988115,Young,Below_Avg
53,16686.57448,3313.27389,60,0.153730534,1.190439188,car,employed,own,little,little,1,0.198559261,55.2212315,Senior,Low
32,37012.32572,8954.851347,6,0.173573363,1.478541789,car,employed,free,little,moderate,0,0.241942412,1492.475224,Adult,Below_Avg
58,32276.88446,1274.741177,13,0.059396046,0.806765949,furniture,employed,free,moderate,moderate,0,0.039493935,98.05701365,Senior,Below_Avg
33,52259.75849,4016.303432,21,-0.06440562,6.672717086,education,employed,own,quite_rich,little,0,0.076852698,191.2525444,Adult,Below_Avg
19,17419.17285,7839.804179,15,0.480369164,2.609108493,furniture,self-employed,own,rich,rich,0,0.450067534,522.6536119,Young,Low
26,11580.38493,8886.930304,22,0.835067217,0.323736122,education,unemployed,rent,rich,rich,0,0.767412341,403.9513775,Adult,Low
54,17107.20711,8399.333128,6,0.432894224,10.39520777,car,employed,rent,rich,rich,0,0.490982138,1399.888855,Senior,Low
38,24451.00923,6222.111212,6,0.446676266,4.078516876,car,employed,own,moderate,little,0,0.254472572,1037.018535,Middle,Low
33,22676.9975,4202.437599,6,0.187079328,2.010560867,education,unemployed,free,little,moderate,0,0.185317196,700.4062666,Adult,Low
41,18093.01176,7558.142787,8,0.261603936,2.107842696,education,employed,own,little,rich,0,0.417738234,944.7678483,Middle,Low
46,8479.453411,2293.217581,7,0.242319743,1.714221014,business,employed,rent,little,little,0,0.270444033,327.6025116,Middle,Low
53,27868.19903,2500.530503,37,0.095992636,3.039254615,education,employed,rent,moderate,rich,0,0.089727022,67.58190547,Senior,Low
57,59051.91431,5163.592004,6,0.132338324,2.055215847,vacation,employed,own,little,little,0,0.087441568,860.5986674,Senior,Average
35,27781.50024,5645.184242,10,0.17745635,3.96977155,furniture,employed,own,rich,little,0,0.203199402,564.5184242,Adult,Low
24,29868.74096,1140.826019,56,-0.062962381,3.580633891,car,self-employed,own,little,little,0,0.038194647,20.3718932,Young,Below_Avg
35,29325.79119,7073.545404,12,0.13170755,5.611369398,education,employed,rent,little,moderate,0,0.241205612,589.462117,Adult,Below_Avg
43,26863.4884,9119.613496,6,0.27411994,1.743937039,business,self-employed,own,quite_rich,little,0,0.339479868,1519.935583,Middle,Low
28,35095.66801,4620.100837,6,0.075865515,3.761737334,education,employed,rent,little,little,0,0.131643052,770.0168062,Adult,Below_Avg
28,26841.02664,32845.59848,17,1.110211309,9.166851371,business,employed,rent,moderate,moderate,1,1.223708725,1932.094028,Adult,Low
44,18838.56571,2845.94916,6,0.077789058,0.353218853,furniture,employed,rent,little,little,1,0.151070374,474.3248601,Middle,Low
39,14794.42271,3681.70143,60,0.314803243,0.407662614,car,unemployed,free,little,rich,1,0.24885739,61.36169049,Middle,Low
40,19448.26559,3582.966885,15,0.349071925,4.06156913,business,employed,rent,moderate,little,0,0.184230664,238.864459,Middle,Low
30,25772.53704,4624.159534,21,0.254968148,5.095981434,car,employed,rent,moderate,little,1,0.179421976,220.198073,Adult,Low
37,18806.5129,3778.264853,12,0.331488045,1.187562813,furniture,employed,rent,little,little,0,0.200901936,314.8554044,Middle,Low
28,25775.23282,1594.876471,57,0.159288164,6.836776743,furniture,employed,rent,rich,moderate,0,0.061876317,27.98028896,Adult,Low
50,27435.00596,3174.042728,16,0.1990062,5.196013228,furniture,employed,own,rich,little,0,0.115693167,198.3776705,Middle,Low
52,33409.30442,4545.547418,19,0.102276706,12.83856831,education,employed,rent,little,little,0,0.136056332,239.2393378,Senior,Below_Avg
18,41831.18882,13132.6617,35,0.32803535,0.925351868,car,employed,own,little,little,0,0.313944262,375.2189057,Young,Below_Avg
28,22902.55394,28618.09871,35,1.207497341,6.959032935,medical,retired,rent,rich,rich,1,1.249559275,817.6599632,Adult,Low
22,11454.19958,14305.21047,6,1.226994575,0.436746755,business,employed,rent,rich,little,1,1.248905292,2384.201745,Young,Low
32,18535.59009,2643.070996,6,0.149411091,4.165408399,furniture,self-employed,own,little,moderate,0,0.142594381,440.5118327,Adult,Low
38,22517.12216,2816.787447,6,0.196451973,4.013640052,car,employed,own,little,little,0,0.125095358,469.4645746,Middle,Low
22,8796.556543,4326.599329,6,0.534183815,2.458261762,car,employed,own,little,little,0,0.491851477,721.0998881,Young,Low
28,44105.16876,20489.0753,37,0.448367508,9.307835967,business,retired,own,little,little,0,0.464550434,553.758792,Adult,Below_Avg
27,23651.66886,4305.552545,6,0.18759399,0.02190112,furniture,self-employed,rent,little,little,0,0.182040116,717.5920909,Adult,Low
42,26653.5177,1699.337941,7,0.107102978,3.671714994,car,self-employed,rent,quite_rich,little,0,0.06375661,242.762563,Middle,Low
40,43597.85502,3291.367104,6,0.142233229,1.224093534,furniture,self-employed,own,rich,rich,0,0.075493785,548.5611839,Middle,Below_Avg
31,16073.52174,9005.986496,60,0.408400002,6.803106154,education,retired,own,rich,rich,1,0.560299519,150.0997749,Adult,Low
42,29349.21168,8535.184241,31,0.183075874,0.22011173,business,employed,rent,little,moderate,0,0.29081477,275.3285239,Middle,Below_Avg
33,20849.13915,4187.363869,15,0.311572145,8.905720704,education,employed,own,little,little,0,0.200841092,279.1575913,Adult,Low
36,20089.5803,8490.742564,26,0.416557142,9.103642033,vacation,employed,free,little,rich,0,0.422644099,326.5670217,Middle,Low
60,14971.502,797.4843718,27,0.010859165,8.944797337,car,self-employed,own,moderate,moderate,0,0.053266825,29.53645821,Senior,Low
56,50655.42476,5340.440334,19,0.079076872,0.827726502,education,self-employed,rent,little,moderate,0,0.10542682,281.075807,Senior,Below_Avg
24,18256.01657,9784.436961,6,0.50958631,4.976757881,car,self-employed,own,little,little,1,0.53595684,1630.739493,Young,Low
49,31248.67091,2524.275525,22,0.136574031,0.072357845,education,employed,own,little,moderate,0,0.080780252,114.7397966,Middle,Below_Avg
49,8625.65608,2517.267258,15,0.181033235,9.418143392,education,unemployed,own,rich,rich,1,0.291834874,167.8178172,Middle,Low
26,39735.26124,1104.161473,23,0.030265725,6.418241113,car,employed,rent,moderate,moderate,1,0.027787951,48.00702056,Adult,Below_Avg
49,37276.02278,17534.33918,14,0.495003673,3.787401744,furniture,self-employed,own,little,moderate,0,0.4703919,1252.452798,Middle,Below_Avg
58,23126.0983,2762.459868,56,0.159078842,6.557631078,vacation,employed,rent,rich,moderate,1,0.119452051,49.3296405,Senior,Low
26,19663.6841,5960.052819,17,0.3253859,0.495368798,car,retired,own,rich,moderate,0,0.3030995,350.5913423,Adult,Low
28,26903.18615,7967.560449,15,0.347747383,3.580633891,furniture,employed,own,little,rich,0,0.29615676,531.1706966,Adult,Low
52,69175.03637,16475.90615,33,0.180907436,1.721449014,medical,employed,rent,little,moderate,0,0.238177051,499.2698833,Senior,Average
43,9121.428007,4345.437751,8,0.38221857,17.98961427,education,unemployed,own,rich,rich,1,0.476398843,543.1797189,Middle,Low
46,32565.66182,3192.169839,6,0.343723014,9.728679093,business,unemployed,own,little,rich,1,0.098022569,532.0283066,Middle,Below_Avg
44,13963.35042,5644.5972,12,0.374117286,6.607698614,vacation,employed,own,rich,moderate,0,0.404243755,470.3831,Middle,Low
44,21808.18859,13728.98021,15,0.61108782,13.5714206,car,unemployed,rent,little,little,1,0.629533267,915.2653472,Middle,Low
24,19458.90219,4289.227711,6,0.288208968,2.129691081,car,self-employed,free,moderate,little,1,0.220424959,714.8712851,Young,Low
52,17780.20202,2289.536638,20,0.288377806,11.55711511,business,employed,rent,little,rich,0,0.128768877,114.4768319,Senior,Low
54,21911.51191,1432.811323,29,0.01093799,1.966977934,business,employed,own,moderate,little,1,0.065390801,49.407287,Senior,Low
37,12492.88333,1850.039173,15,0.048205918,6.598727804,car,employed,own,quite_rich,little,0,0.148087445,123.3359449,Middle,Low
39,36849.23797,9813.489502,13,0.14209925,6.666933177,furniture,employed,own,moderate,little,0,0.266314585,754.8838078,Middle,Below_Avg
21,8981.554421,3802.82853,6,0.582714896,0.092601619,furniture,self-employed,own,little,little,0,0.423404274,633.8047551,Young,Low
46,28850.49001,3022.934333,43,0.000968608,2.239721268,vacation,employed,own,little,moderate,0,0.104779306,70.30079844,Middle,Below_Avg
46,18708.47809,2771.727972,25,0.145397985,0.098119846,furniture,self-employed,own,rich,moderate,0,0.148153578,110.8691189,Middle,Low
39,12265.3998,5260.791071,11,0.331184651,29.20147888,medical,self-employed,own,rich,little,1,0.428913134,478.2537337,Middle,Low
53,24372.03592,4057.961062,19,0.021665109,0.651664064,medical,self-employed,own,little,moderate,0,0.166500701,213.576898,Senior,Low
35,10112.4686,3950.092538,7,0.361378514,3.913290893,business,unemployed,own,quite_rich,moderate,0,0.39061605,564.298934,Adult,Low
46,22468.21473,14464.5939,6,0.550001628,7.816500092,business,self-employed,own,moderate,moderate,0,0.643780295,2410.76565,Middle,Low
27,10813.61801,16821.49859,6,1.486421844,1.123621514,furniture,employed,own,little,little,1,1.555584687,2803.583099,Adult,Low
39,27740.14836,1355.577256,6,0.249477489,3.318453258,car,self-employed,rent,moderate,rich,0,0.048866979,225.9295426,Middle,Low
37,13874.68635,6387.346385,12,0.502849306,4.675186287,education,retired,own,moderate,little,1,0.460359696,532.2788654,Middle,Low
42,17579.75072,2639.936971,17,0.243316144,0.87298586,furniture,employed,own,rich,little,0,0.150169193,155.29041,Middle,Low
35,25513.79828,4029.50617,8,0.240400346,7.537915521,furniture,retired,own,little,moderate,0,0.15793439,503.6882712,Adult,Low
38,14968.88428,6294.444564,13,0.410415827,1.778637373,business,employed,own,rich,rich,1,0.420501919,484.1880434,Middle,Low
49,21397.25668,4145.688122,6,0.149776745,1.185091031,furniture,employed,rent,rich,moderate,0,0.193748581,690.9480204,Middle,Low
34,10332.86374,5909.803756,26,0.596835945,4.085494414,business,self-employed,own,moderate,moderate,1,0.571942484,227.3001445,Adult,Low
20,30195.18646,8420.093105,6,0.295700553,2.640822278,furniture,self-employed,rent,little,little,0,0.278855476,1403.348851,Young,Below_Avg
60,53234.23071,6220.847562,18,0.059977493,12.64654678,car,self-employed,rent,quite_rich,little,0,0.116858034,345.6026423,Senior,Below_Avg
56,88974.44156,2929.335711,10,0.045908122,10.60393079,furniture,employed,rent,moderate,little,0,0.032923339,292.9335711,Senior,Above_Avg
24,23053.75803,2970.95971,6,0.05823798,3.301954502,medical,self-employed,rent,quite_rich,little,1,0.128870951,495.1599517,Young,Low
48,32666.39231,1553.453448,13,0.030409304,2.225687059,vacation,self-employed,rent,little,little,0,0.047555097,119.4964191,Middle,Below_Avg
33,9042.465636,2482.108705,27,0.240966332,1.969051314,car,employed,own,quite_rich,moderate,0,0.274494679,91.92995202,Adult,Low
43,46693.82291,23615.40871,9,0.378862907,1.556893997,furniture,employed,own,rich,little,0,0.505750167,2623.934301,Middle,Below_Avg
43,32471.37634,2608.151836,8,-0.154794254,3.932323127,medical,self-employed,rent,quite_rich,rich,0,0.080321567,326.0189795,Middle,Below_Avg
37,17292.58849,1891.824431,6,0.015494557,8.173230036,car,employed,free,little,rich,1,0.109400882,315.3040719,Middle,Low
30,40887.93866,6348.299682,16,0.335671404,1.860804083,car,employed,rent,moderate,little,0,0.155260937,396.7687301,Adult,Below_Avg
31,19394.83285,4499.439861,31,0.201023502,1.054185991,car,employed,own,little,little,0,0.23199168,145.1432213,Adult,Low
29,17518.05616,4202.880534,14,0.317513876,3.226394884,education,self-employed,own,little,little,0,0.23991706,300.2057524,Adult,Low
30,27935.88837,15172.4532,6,0.33067239,3.580633891,furniture,employed,rent,little,moderate,0,0.543116904,2528.7422,Adult,Low
39,12943.1601,7625.867309,19,0.488352648,6.04122636,car,employed,own,quite_rich,moderate,0,0.589181255,401.3614373,Middle,Low
31,36710.29022,3216.36029,6,-0.047834283,3.652773662,education,employed,rent,moderate,little,0,0.087614679,536.0600484,Adult,Below_Avg
48,12990.90913,3499.653582,32,0.249162506,3.429614771,car,employed,rent,little,little,0,0.269392507,109.3641744,Middle,Low
57,13029.51705,3287.658173,45,0.494519419,1.786557015,education,employed,own,quite_rich,moderate,0,0.252323871,73.05907052,Senior,Low
33,13976.81418,9895.067674,16,0.753986921,11.75223391,education,employed,rent,rich,moderate,1,0.707963027,618.4417296,Adult,Low
42,32200.91086,3840.976447,38,0.288842862,0.474226045,furniture,employed,rent,quite_rich,moderate,0,0.119281609,101.0783276,Middle,Below_Avg
45,16181.31271,1170.840561,6,0.046913903,10.19433983,car,employed,own,quite_rich,rich,0,0.072357576,195.1400935,Middle,Low
45,11226.16067,4728.409926,6,0.557682577,2.363678409,education,unemployed,rent,rich,moderate,0,0.42119564,788.0683209,Middle,Low
40,16271.33094,1437.095295,6,0.295646368,10.62736524,furniture,employed,rent,little,little,0,0.088320697,239.5158825,Middle,Low
48,21676.38753,28208.66506,26,1.290417622,6.523783089,furniture,unemployed,own,quite_rich,moderate,0,1.301354528,1084.948656,Middle,Low
45,12203.93547,2269.842373,11,0.132066185,0.550027137,education,self-employed,own,little,little,1,0.185992656,206.3493066,Middle,Low
25,12383.98575,4317.829773,7,0.216881272,8.905174513,education,employed,own,moderate,moderate,0,0.348662366,616.8328248,Young,Low
50,63300.47848,6042.433987,6,0.064550346,3.580633891,car,employed,free,rich,rich,0,0.095456371,1007.072331,Middle,Average
50,14324.36623,3901.332621,29,0.280546054,0.164175669,car,retired,own,little,little,0,0.272356386,134.5287111,Middle,Low
30,18741.18553,3897.052117,6,0.411035895,0.717635531,car,self-employed,own,moderate,little,0,0.207940534,649.5086861,Adult,Low
40,18331.59769,6887.488811,7,0.24621938,5.047900542,business,employed,own,little,little,0,0.375716778,983.926973,Middle,Low
48,17842.19784,16663.4465,6,0.939900823,3.580633891,education,employed,own,little,little,1,0.933934633,2777.241083,Middle,Low
37,30051.66572,9081.614512,6,0.120769226,6.864945013,business,employed,own,little,moderate,0,0.302200038,1513.602419,Middle,Below_Avg
52,35385.99768,16039.52236,6,0.410596859,6.369212457,business,self-employed,own,rich,moderate,0,0.453273142,2673.253726,Senior,Below_Avg
68,18901.99563,2127.503942,12,0.143693997,5.386993796,vacation,unemployed,rent,little,little,0,0.112554462,177.2919952,Senior,Low
30,11869.89755,6335.285169,9,0.584985345,7.267278164,furniture,employed,rent,rich,little,0,0.53372703,703.9205744,Adult,Low
